Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","26/04/2021 14:32 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=0DHmas
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Female 0 - 4","Female 5 - 11","Female 12 - 17","Female 5 - 17","Female 18 - 59","Female 60",f_other,"Female total",f_unknown,"Male 0 - 4","Male 5 - 11","Male 12 - 17","Male 5 - 17","Male 18 - 59","Male 60","Male total",m_other,m_unknown,Total
2019,Bangladesh,BGD,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,114
2019,China,CHN,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,44
2019,Cameroon,CMR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,20
2019,"Dem. Rep. of the Congo",COD,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,61
2019,Eritrea,ERI,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Ethiopia,ETH,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,154
2019,Palestinian,PSE,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Ghana,GHA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,"Cote d'Ivoire",CIV,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,34
2019,"Iran (Islamic Rep. of)",IRN,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,61
2019,Iraq,IRQ,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,27
2019,Jordan,JOR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Kazakhstan,KAZ,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Kenya,KEN,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Liberia,LBR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,12
2019,Libya,LBY,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,"Sri Lanka",LKA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,Mali,MLI,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Morocco,MAR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Myanmar,MMR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,363
2019,Nepal,NPL,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Nigeria,NGA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,Pakistan,PAK,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,105
2019,"Russian Federation",RUS,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,Somalia,SOM,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Sudan,SDN,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,21
2019,"Syrian Arab Rep.",SYR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1199
2019,"United Rep. of Tanzania",TZA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Thailand,THA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Uganda,UGA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,36
2019,Ukraine,UKR,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,Uzbekistan,UZB,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Yemen,YEM,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,682
2019,Stateless,XXA,"Rep. of Korea",KOR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,197
2019,Egypt,EGY,Kuwait,KWT,5,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Iran (Islamic Rep. of)",IRN,Kuwait,KWT,0,0,0,,0,0,,0,,0,0,0,,9,0,9,,,9
2019,Iraq,IRQ,Kuwait,KWT,6,21,21,,112,12,,172,,0,23,24,,114,10,171,,,343
2019,Somalia,SOM,Kuwait,KWT,0,11,15,,81,8,,115,,0,12,21,,59,11,103,,,218
2019,"Syrian Arab Rep.",SYR,Kuwait,KWT,5,7,12,,27,5,,56,,0,12,10,,23,5,50,,,106
2019,Yemen,YEM,Kuwait,KWT,0,0,0,,0,0,,0,,0,5,0,,0,0,5,,,5
2019,Stateless,XXA,Kuwait,KWT,0,8,0,,5,0,,46013,,0,0,0,,7,0,46007,,,92020
2019,Cameroon,CMR,Liberia,LBR,0,0,0,,0,0,,0,,0,0,5,,0,0,5,,,5
2019,"Dem. Rep. of the Congo",COD,Liberia,LBR,0,5,0,,7,0,,12,,0,0,0,,8,0,8,,,20
2019,"Cote d'Ivoire",CIV,Liberia,LBR,467,772,788,,1797,180,,4004,,479,819,684,,2007,159,4148,,,8152
2019,Mali,MLI,Liberia,LBR,0,0,0,,9,0,,9,,0,5,0,,5,0,10,,,19
2019,Somalia,SOM,Liberia,LBR,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Sudan,SDN,Liberia,LBR,0,0,0,,0,0,,0,,0,0,0,,8,0,8,,,8
2019,"Syrian Arab Rep.",SYR,Liberia,LBR,0,0,0,,0,0,,0,,0,0,5,,6,0,11,,,11
2019,Togo,TGO,Liberia,LBR,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Chad,TCD,Libya,LBY,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Eritrea,ERI,Libya,LBY,14,10,7,,124,0,,155,,20,14,25,,166,0,225,,,380
2019,Ethiopia,ETH,Libya,LBY,0,0,0,,7,0,,7,,0,0,0,,5,0,5,,,12
2019,Palestinian,PSE,Libya,LBY,16,132,120,,610,86,,964,,14,150,132,,652,105,1053,,,2017
2019,Iraq,IRQ,Libya,LBY,7,21,33,,300,52,,413,,0,10,33,,285,67,395,,,808
2019,Libya,LBY,Libya,LBY,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,355672
2019,Rwanda,RWA,Libya,LBY,0,0,0,,0,0,,0,,0,0,5,,0,0,5,,,5
2019,Somalia,SOM,Libya,LBY,0,0,0,,27,0,,27,,0,0,5,,44,13,62,,,89
2019,Sudan,SDN,Libya,LBY,41,37,33,,256,9,,376,,33,66,40,,244,35,418,,,794
2019,"South Sudan",SSD,Libya,LBY,5,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Syrian Arab Rep.",SYR,Libya,LBY,49,67,43,,147,0,,306,,48,81,41,,129,6,305,,,611
2019,Afghanistan,AFG,Lebanon,LBN,0,0,0,,5,0,,5,,0,5,0,,0,8,13,,,18
2019,Algeria,DZA,Lebanon,LBN,0,7,0,,0,0,,7,,0,0,0,,0,0,0,,,7
2019,Egypt,EGY,Lebanon,LBN,5,5,10,,45,0,,65,,5,10,10,,19,5,49,,,114
2019,Armenia,ARM,Lebanon,LBN,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Bahrain,BHR,Lebanon,LBN,0,0,5,,0,0,,5,,0,0,0,,12,0,12,,,17
2019,Eritrea,ERI,Lebanon,LBN,0,0,0,,16,0,,16,,0,0,0,,0,0,0,,,16
2019,Ethiopia,ETH,Lebanon,LBN,0,0,0,,42,0,,42,,0,0,5,,0,0,5,,,47
2019,Palestinian,PSE,Lebanon,LBN,12,111,71,,279,16,,494,,10,102,69,,97,11,289,,,783
2019,Hungary,HUN,Lebanon,LBN,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Iran (Islamic Rep. of)",IRN,Lebanon,LBN,0,0,0,,16,0,,16,,0,5,0,,19,0,24,,,40
2019,Iraq,IRQ,Lebanon,LBN,75,361,271,,1098,155,,1972,,62,392,316,,1639,159,2584,,,4556
2019,Jordan,JOR,Lebanon,LBN,0,0,0,,55,0,,55,,0,0,0,,15,0,15,,,70
2019,Kuwait,KWT,Lebanon,LBN,0,0,9,,0,0,,9,,0,0,0,,0,0,0,,,9
2019,Libya,LBY,Lebanon,LBN,0,0,0,,9,0,,9,,0,0,0,,0,0,0,,,9
2019,Lebanon,LBN,Lebanon,LBN,56,200,122,,3613,318,,4341,,51,257,130,,184,20,642,,,4983
2019,Morocco,MAR,Lebanon,LBN,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Pakistan,PAK,Lebanon,LBN,0,0,0,,5,0,,5,,0,0,0,,5,0,5,,,10
2019,Philippines,PHL,Lebanon,LBN,0,0,0,,10,0,,10,,0,0,0,,0,0,0,,,10
2019,"Saudi Arabia",SAU,Lebanon,LBN,0,0,0,,0,0,,0,,0,12,5,,0,0,17,,,17
2019,Somalia,SOM,Lebanon,LBN,0,0,0,,5,0,,5,,0,0,0,,7,0,7,,,12
2019,Sudan,SDN,Lebanon,LBN,53,30,15,,58,0,,156,,65,25,12,,370,10,482,,,638
2019,"South Sudan",SSD,Lebanon,LBN,0,0,8,,5,0,,13,,0,0,5,,16,0,21,,,34
2019,"Syrian Arab Rep.",SYR,Lebanon,LBN,67546,115705,67150,,212227,11724,,475448,,71072,120154,70294,,165520,9115,437070,,,912518
2019,Tunisia,TUN,Lebanon,LBN,0,0,0,,0,0,,0,,0,0,0,,9,0,9,,,9
2019,Turkey,TUR,Lebanon,LBN,0,6,0,,0,0,,6,,0,0,5,,0,0,5,,,11
2019,Yemen,YEM,Lebanon,LBN,0,0,0,,14,0,,14,,0,0,0,,8,0,8,,,22
2019,"Unknown ",,Lebanon,LBN,0,0,0,,0,0,,0,,0,6,0,,0,0,6,,,6
2019,"Dem. Rep. of the Congo",COD,Lesotho,LSO,0,6,7,,28,0,,41,,5,6,6,,34,0,51,,,92
2019,Eritrea,ERI,Lesotho,LSO,0,0,0,,9,0,,9,,6,0,0,,9,0,15,,,24
2019,Ethiopia,ETH,Lesotho,LSO,0,0,0,,5,0,,5,,0,0,0,,8,0,8,,,13
2019,Uganda,UGA,Lesotho,LSO,0,0,0,,9,0,,9,,0,0,0,,0,0,0,,,9
2019,Zimbabwe,ZWE,Lesotho,LSO,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Afghanistan,AFG,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,5,0,,0,0,5,,,5
2019,China,CHN,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,0,0,,6,0,6,,,27
2019,"Dem. Rep. of the Congo",COD,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Eritrea,ERI,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,"Iran (Islamic Rep. of)",IRN,Liechtenstein,LIE,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,10
2019,Iraq,IRQ,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Somalia,SOM,Liechtenstein,LIE,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,25
2019,"Syrian Arab Rep.",SYR,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,32
2019,Ukraine,UKR,Liechtenstein,LIE,0,0,0,,0,0,,0,,0,5,0,,0,0,5,,,5
2019,Afghanistan,AFG,"Sri Lanka",LKA,0,13,12,,37,0,,62,,8,17,12,,61,0,98,,,160
2019,Palestinian,PSE,"Sri Lanka",LKA,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,"Iran (Islamic Rep. of)",IRN,"Sri Lanka",LKA,0,0,5,,8,0,,13,,0,0,0,,10,0,10,,,23
2019,"Sri Lanka",LKA,"Sri Lanka",LKA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,25110
2019,Myanmar,MMR,"Sri Lanka",LKA,0,9,0,,7,0,,16,,0,8,0,,9,0,17,,,33
2019,Pakistan,PAK,"Sri Lanka",LKA,20,49,39,,180,13,,301,,42,70,42,,332,12,498,,,799
2019,"Syrian Arab Rep.",SYR,"Sri Lanka",LKA,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Yemen,YEM,"Sri Lanka",LKA,0,0,0,,5,0,,5,,0,9,0,,0,0,9,,,14
2019,Afghanistan,AFG,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,236
2019,Armenia,ARM,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Azerbaijan,AZE,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,16
2019,Belarus,BLR,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,35
2019,Cameroon,CMR,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Cuba,CUB,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Eritrea,ERI,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,40
2019,Ethiopia,ETH,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Georgia,GEO,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Iran (Islamic Rep. of)",IRN,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Iraq,IRQ,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,65
2019,"Sri Lanka",LKA,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,Nigeria,NGA,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Pakistan,PAK,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Russian Federation",RUS,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,668
2019,Somalia,SOM,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,22
2019,"Syrian Arab Rep.",SYR,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,453
2019,Tajikistan,TJK,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,73
2019,Turkey,TUR,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,44
2019,Ukraine,UKR,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,64
2019,Uzbekistan,UZB,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,16
2019,Stateless,XXA,Lithuania,LTU,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,2940
2019,Afghanistan,AFG,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,97
2019,Albania,ALB,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,70
2019,Angola,AGO,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,Egypt,EGY,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Armenia,ARM,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Azerbaijan,AZE,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,Bhutan,BTN,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Belarus,BLR,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,"Bosnia and Herzegovina",BIH,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,China,CHN,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Cameroon,CMR,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,Congo,COG,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Dem. Rep. of the Congo",COD,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,38
2019,Eritrea,ERI,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,257
2019,Ethiopia,ETH,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,47
2019,Gabon,GAB,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Gambia,GMB,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Guinea,GIN,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,"Cote d'Ivoire",CIV,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,"Iran (Islamic Rep. of)",IRN,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,163
2019,Iraq,IRQ,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,310
2019,"Dem. People's Rep. of Korea",PRK,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,11
2019,Libya,LBY,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Sri Lanka",LKA,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Mexico,MEX,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Montenegro,MNE,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,18
2019,Nigeria,NGA,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Peru,PER,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Russian Federation",RUS,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,20
2019,Rwanda,RWA,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,19
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,227
2019,Somalia,SOM,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,41
2019,Sudan,SDN,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,"Syrian Arab Rep.",SYR,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,951
2019,Turkmenistan,TKM,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Togo,TGO,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Turkey,TUR,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,33
2019,Ukraine,UKR,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,"Venezuela (Bolivarian Republic of)",VEN,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,Yemen,YEM,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,Stateless,XXA,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,133
2019,"Unknown ",,Luxembourg,LUX,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,Afghanistan,AFG,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,66
2019,Egypt,EGY,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Azerbaijan,AZE,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,11
2019,Eritrea,ERI,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,35
2019,Palestinian,PSE,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,"Iran (Islamic Rep. of)",IRN,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,23
2019,Iraq,IRQ,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,36
2019,Kazakhstan,KAZ,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Kyrgyzstan,KGZ,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Lebanon,LBN,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Sri Lanka",LKA,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Nigeria,NGA,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Russian Federation",RUS,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,56
2019,Somalia,SOM,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Syrian Arab Rep.",SYR,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,354
2019,Tajikistan,TJK,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Turkey,TUR,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,24
2019,Uzbekistan,UZB,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,Stateless,XXA,Latvia,LVA,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,216851
2019,Afghanistan,AFG,Madagascar,MDG,0,0,0,,0,0,,0,,0,0,0,,10,0,10,,,10
2019,Burundi,BDI,Madagascar,MDG,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,"Dem. Rep. of the Congo",COD,Madagascar,MDG,0,0,0,,5,0,,5,,0,0,0,,8,0,8,,,13
2019,Pakistan,PAK,Madagascar,MDG,0,9,0,,16,0,,25,,0,5,5,,18,0,28,,,53
2019,"Syrian Arab Rep.",SYR,Madagascar,MDG,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Turkey,TUR,Madagascar,MDG,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Yemen,YEM,Madagascar,MDG,0,0,0,,9,0,,9,,0,0,5,,8,0,13,,,22
2019,"Central African Rep.",CAF,Mauritania,MRT,39,90,64,,155,10,,358,,35,51,56,,122,0,264,,,622
2019,Chad,TCD,Mauritania,MRT,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,China,CHN,Mauritania,MRT,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Congo,COG,Mauritania,MRT,0,0,0,,0,0,,0,,0,0,0,,9,0,9,,,9
2019,"Dem. Rep. of the Congo",COD,Mauritania,MRT,0,7,0,,12,0,,19,,0,5,0,,8,0,13,,,32
2019,Ethiopia,ETH,Mauritania,MRT,0,0,0,,6,0,,6,,0,0,0,,0,0,0,,,6
2019,Palestinian,PSE,Mauritania,MRT,5,5,5,,12,0,,27,,0,5,5,,18,5,33,,,60
2019,Guinea,GIN,Mauritania,MRT,0,0,0,,5,0,,5,,0,0,0,,5,0,5,,,10
2019,"Cote d'Ivoire",CIV,Mauritania,MRT,17,22,22,,58,0,,119,,16,26,17,,81,5,145,,,264
2019,Iraq,IRQ,Mauritania,MRT,0,0,0,,10,0,,10,,0,0,5,,9,0,14,,,24
2019,Liberia,LBR,Mauritania,MRT,0,0,0,,7,0,,7,,0,0,0,,0,0,0,,,7
2019,Lebanon,LBN,Mauritania,MRT,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Mali,MLI,Mauritania,MRT,5380,7270,4586,,12774,1182,,31192,,5284,6956,4315,,8524,1121,26200,,,57392
2019,Nigeria,NGA,Mauritania,MRT,0,5,0,,0,0,,5,,0,0,0,,6,0,6,,,11
2019,Senegal,SEN,Mauritania,MRT,0,0,0,,0,0,,0,,0,0,0,,45,0,45,,,45
2019,Sudan,SDN,Mauritania,MRT,0,0,0,,0,0,,0,,0,0,5,,5,0,10,,,10
2019,"Syrian Arab Rep.",SYR,Mauritania,MRT,20,24,20,,86,9,,159,,29,25,18,,112,12,196,,,355
2019,Togo,TGO,Mauritania,MRT,0,0,5,,6,0,,11,,0,5,0,,7,0,12,,,23
2019,Ukraine,UKR,Mauritania,MRT,0,0,5,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Western Sahara",ESH,Mauritania,MRT,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,26000
2019,Yemen,YEM,Mauritania,MRT,0,5,0,,0,0,,5,,0,0,0,,5,0,5,,,10
2019,Afghanistan,AFG,"North Macedonia",MKD,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Congo,COG,"North Macedonia",MKD,5,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Pakistan,PAK,"North Macedonia",MKD,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"North Macedonia",MKD,0,9,24,,105,11,,149,,6,23,28,,99,12,168,,,317
2019,"Syrian Arab Rep.",SYR,"North Macedonia",MKD,0,0,0,,8,0,,8,,0,0,0,,9,0,9,,,17
2019,Stateless,XXA,"North Macedonia",MKD,24,41,55,,151,24,,295,,34,43,40,,143,5,265,,,560
2019,"Unknown ",,Monaco,MCO,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,22
2019,Afghanistan,AFG,"Rep. of Moldova",MDA,0,0,0,,6,0,,6,,0,8,0,,10,0,18,,,24
2019,Armenia,ARM,"Rep. of Moldova",MDA,0,0,0,,6,0,,6,,0,0,0,,10,0,10,,,16
2019,Azerbaijan,AZE,"Rep. of Moldova",MDA,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Palestinian,PSE,"Rep. of Moldova",MDA,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,"Iran (Islamic Rep. of)",IRN,"Rep. of Moldova",MDA,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Iraq,IRQ,"Rep. of Moldova",MDA,0,0,0,,7,0,,7,,0,0,0,,14,0,14,,,21
2019,Kyrgyzstan,KGZ,"Rep. of Moldova",MDA,0,0,0,,5,0,,5,,0,0,0,,6,0,6,,,11
2019,"Russian Federation",RUS,"Rep. of Moldova",MDA,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
